"","id","city"
"1122","341622","蒙城县"
"1123","341623","利辛县"
"1124","341700","池州市"
"1125","341702","贵池区"
"1126","341721","东至县"
"1127","341722","石台县"
"1128","341723","青阳县"
"1129","341800","宣城市"
"1130","341802","宣州区"
"1131","341821","郎溪县"
"1132","341822","广德县"
"1133","341823","泾县"
"1134","341824","绩溪县"
"1135","341825","旌德县"
"1136","341881","宁国市"
"1137","350000","福建省"
"1138","350100","福州市"
"1139","350102","鼓楼区"
"1140","350103","台江区"
"1141","350104","仓山区"
"1142","350105","马尾区"
"1143","350111","晋安区"
"1144","350112","长乐区"
"1145","350121","闽侯县"
"1146","350122","连江县"
"1147","350123","罗源县"
"1148","350124","闽清县"
"1149","350125","永泰县"
"1150","350128","平潭县"
"1151","350181","福清市"
"1152","350200","厦门市"
"1153","350203","思明区"
"1154","350205","海沧区"
"1155","350206","湖里区"
"1156","350211","集美区"
"1157","350212","同安区"
"1158","350213","翔安区"
"1159","350300","莆田市"
"1160","350302","城厢区"
"1161","350303","涵江区"
"1162","350304","荔城区"
"1163","350305","秀屿区"
"1164","350322","仙游县"
"1165","350400","三明市"
"1166","350402","梅列区"
"1167","350403","三元区"
"1168","350421","明溪县"
"1169","350423","清流县"
"1170","350424","宁化县"
"1171","350425","大田县"
"1172","350426","尤溪县"
"1173","350427","沙县"
"1174","350428","将乐县"
"1175","350429","泰宁县"
"1176","350430","建宁县"
"1177","350481","永安市"
"1178","350500","泉州市"
"1179","350502","鲤城区"
"1180","350503","丰泽区"
"1181","350504","洛江区"
"1182","350505","泉港区"
"1183","350521","惠安县"
"1184","350524","安溪县"
"1185","350525","永春县"
"1186","350526","德化县"
"1187","350527","金门县"
"1188","350581","石狮市"
"1189","350582","晋江市"
"1190","350583","南安市"
"1191","350600","漳州市"
"1192","350602","芗城区"
"1193","350603","龙文区"
"1194","350622","云霄县"
"1195","350623","漳浦县"
"1196","350624","诏安县"
"1197","350625","长泰县"
"1198","350626","东山县"
"1199","350627","南靖县"
"1200","350628","平和县"
"1201","350629","华安县"
"1202","350681","龙海市"
"1203","350700","南平市"
"1204","350702","延平区"
"1205","350703","建阳区"
"1206","350721","顺昌县"
"1207","350722","浦城县"
"1208","350723","光泽县"
"1209","350724","松溪县"
"1210","350725","政和县"
"1211","350781","邵武市"
"1212","350782","武夷山市"
"1213","350783","建瓯市"
"1214","350800","龙岩市"
"1215","350802","新罗区"
"1216","350803","永定区"
"1217","350821","长汀县"
"1218","350823","上杭县"
"1219","350824","武平县"
"1220","350825","连城县"
"1221","350881","漳平市"
"1222","350900","宁德市"
"1223","350902","蕉城区"
"1224","350921","霞浦县"
"1225","350922","古田县"
"1226","350923","屏南县"
"1227","350924","寿宁县"
"1228","350925","周宁县"
"1229","350926","柘荣县"
"1230","350981","福安市"
"1231","350982","福鼎市"
"1232","360000","江西省"
"1233","360100","南昌市"
"1234","360102","东湖区"
"1235","360103","西湖区"
"1236","360104","青云谱区"
"1237","360105","湾里区"
"1238","360111","青山湖区"
"1239","360112","新建区"
"1240","360121","南昌县"
"1241","360123","安义县"
"1242","360124","进贤县"
"1243","360200","景德镇市"
"1244","360202","昌江区"
"1245","360203","珠山区"
"1246","360222","浮梁县"
"1247","360281","乐平市"
"1248","360300","萍乡市"
"1249","360302","安源区"
"1250","360313","湘东区"
"1251","360321","莲花县"
"1252","360322","上栗县"
"1253","360323","芦溪县"
"1254","360400","九江市"
"1255","360402","濂溪区"
"1256","360403","浔阳区"
"1257","360404","柴桑区"
"1258","360423","武宁县"
"1259","360424","修水县"
"1260","360425","永修县"
"1261","360426","德安县"
"1262","360428","都昌县"
"1263","360429","湖口县"
"1264","360430","彭泽县"
"1265","360481","瑞昌市"
"1266","360482","共青城市"
"1267","360483","庐山市"
"1268","360500","新余市"
"1269","360502","渝水区"
"1270","360521","分宜县"
"1271","360600","鹰潭市"
"1272","360602","月湖区"
"1273","360603","余江区"
"1274","360681","贵溪市"
"1275","360700","赣州市"
"1276","360702","章贡区"
"1277","360703","南康区"
"1278","360704","赣县区"
"1279","360722","信丰县"
"1280","360723","大余县"
"1281","360724","上犹县"
"1282","360725","崇义县"
"1283","360726","安远县"
"1284","360727","龙南县"
"1285","360728","定南县"
"1286","360729","全南县"
"1287","360730","宁都县"
"1288","360731","于都县"
"1289","360732","兴国县"
"1290","360733","会昌县"
"1291","360734","寻乌县"
"1292","360735","石城县"
"1293","360781","瑞金市"
"1294","360800","吉安市"
"1295","360802","吉州区"
"1296","360803","青原区"
"1297","360821","吉安县"
"1298","360822","吉水县"
"1299","360823","峡江县"
"1300","360824","新干县"
"1301","360825","永丰县"
"1302","360826","泰和县"
"1303","360827","遂川县"
"1304","360828","万安县"
"1305","360829","安福县"
"1306","360830","永新县"
"1307","360881","井冈山市"
"1308","360900","宜春市"
"1309","360902","袁州区"
"1310","360921","奉新县"
"1311","360922","万载县"
"1312","360923","上高县"
"1313","360924","宜丰县"
"1314","360925","靖安县"
"1315","360926","铜鼓县"
"1316","360981","丰城市"
"1317","360982","樟树市"
"1318","360983","高安市"
"1319","361000","抚州市"
"1320","361002","临川区"
"1321","361003","东乡区"
"1322","361021","南城县"
"1323","361022","黎川县"
"1324","361023","南丰县"
"1325","361024","崇仁县"
"1326","361025","乐安县"
"1327","361026","宜黄县"
"1328","361027","金溪县"
"1329","361028","资溪县"
"1330","361030","广昌县"
"1331","361100","上饶市"
"1332","361102","信州区"
"1333","361103","广丰区"
"1334","361121","上饶县"
"1335","361123","玉山县"
"1336","361124","铅山县"
"1337","361125","横峰县"
"1338","361126","弋阳县"
"1339","361127","余干县"
"1340","361128","鄱阳县"
"1341","361129","万年县"
"1342","361130","婺源县"
"1343","361181","德兴市"
"1344","370000","山东省"
"1345","370100","济南市"
"1346","370102","历下区"
"1347","370103","市中区"
"1348","370104","槐荫区"
"1349","370105","天桥区"
"1350","370112","历城区"
"1351","370113","长清区"
"1352","370114","章丘区"
"1353","370115","济阳区"
"1354","370116","莱芜区"
"1355","370117","钢城区"
"1356","370124","平阴县"
"1357","370126","商河县"
"1358","370200","青岛市"
"1359","370202","市南区"
"1360","370203","市北区"
"1361","370211","黄岛区"
"1362","370212","崂山区"
"1363","370213","李沧区"
"1364","370214","城阳区"
"1365","370215","即墨区"
"1366","370281","胶州市"
"1367","370283","平度市"
"1368","370285","莱西市"
"1369","370300","淄博市"
"1370","370302","淄川区"
"1371","370303","张店区"
"1372","370304","博山区"
"1373","370305","临淄区"
"1374","370306","周村区"
"1375","370321","桓台县"
"1376","370322","高青县"
"1377","370323","沂源县"
"1378","370400","枣庄市"
"1379","370402","市中区"
"1380","370403","薛城区"
"1381","370404","峄城区"
"1382","370405","台儿庄区"
"1383","370406","山亭区"
"1384","370481","滕州市"
"1385","370500","东营市"
"1386","370502","东营区"
"1387","370503","河口区"
"1388","370505","垦利区"
"1389","370522","利津县"
"1390","370523","广饶县"
"1391","370600","烟台市"
"1392","370602","芝罘区"
"1393","370611","福山区"
"1394","370612","牟平区"
"1395","370613","莱山区"
"1396","370634","长岛县"
"1397","370681","龙口市"
"1398","370682","莱阳市"
"1399","370683","莱州市"
"1400","370684","蓬莱市"
"1401","370685","招远市"
"1402","370686","栖霞市"
"1403","370687","海阳市"
"1404","370700","潍坊市"
"1405","370702","潍城区"
"1406","370703","寒亭区"
"1407","370704","坊子区"
"1408","370705","奎文区"
"1409","370724","临朐县"
"1410","370725","昌乐县"
"1411","370781","青州市"
"1412","370782","诸城市"
"1413","370783","寿光市"
"1414","370784","安丘市"
"1415","370785","高密市"
"1416","370786","昌邑市"
"1417","370800","济宁市"
"1418","370811","任城区"
"1419","370812","兖州区"
"1420","370826","微山县"
"1421","370827","鱼台县"
"1422","370828","金乡县"
"1423","370829","嘉祥县"
"1424","370830","汶上县"
"1425","370831","泗水县"
"1426","370832","梁山县"
"1427","370881","曲阜市"
"1428","370883","邹城市"
"1429","370900","泰安市"
"1430","370902","泰山区"
"1431","370911","岱岳区"
"1432","370921","宁阳县"
"1433","370923","东平县"
"1434","370982","新泰市"
"1435","370983","肥城市"
"1436","371000","威海市"
"1437","371002","环翠区"
"1438","371003","文登区"
"1439","371082","荣成市"
"1440","371083","乳山市"
"1441","371100","日照市"
"1442","371102","东港区"
"1443","371103","岚山区"
"1444","371121","五莲县"
"1445","371122","莒县"
"1446","371300","临沂市"
"1447","371302","兰山区"
"1448","371311","罗庄区"
"1449","371312","河东区"
"1450","371321","沂南县"
"1451","371322","郯城县"
"1452","371323","沂水县"
"1453","371324","兰陵县"
"1454","371325","费县"
"1455","371326","平邑县"
"1456","371327","莒南县"
"1457","371328","蒙阴县"
"1458","371329","临沭县"
"1459","371400","德州市"
"1460","371402","德城区"
"1461","371403","陵城区"
"1462","371422","宁津县"
"1463","371423","庆云县"
"1464","371424","临邑县"
"1465","371425","齐河县"
"1466","371426","平原县"
"1467","371427","夏津县"
"1468","371428","武城县"
"1469","371481","乐陵市"
"1470","371482","禹城市"
"1471","371500","聊城市"
"1472","371502","东昌府区"
"1473","371521","阳谷县"
"1474","371522","莘县"
"1475","371523","茌平县"
"1476","371524","东阿县"
"1477","371525","冠县"
"1478","371526","高唐县"
"1479","371581","临清市"
"1480","371600","滨州市"
"1481","371602","滨城区"
"1482","371603","沾化区"
"1483","371621","惠民县"
"1484","371622","阳信县"
"1485","371623","无棣县"
"1486","371625","博兴县"
"1487","371681","邹平市"
"1488","371700","菏泽市"
"1489","371702","牡丹区"
"1490","371703","定陶区"
"1491","371721","曹县"
"1492","371722","单县"
"1493","371723","成武县"
"1494","371724","巨野县"
"1495","371725","郓城县"
"1496","371726","鄄城县"
"1497","371728","东明县"
"1498","410000","河南省"
"1499","410100","郑州市"
"1500","410102","中原区"
"1501","410103","二七区"
"1502","410104","管城回族区"
"1503","410105","金水区"
"1504","410106","上街区"
"1505","410108","惠济区"
"1506","410122","中牟县"
"1507","410181","巩义市"
"1508","410182","荥阳市"
"1509","410183","新密市"
"1510","410184","新郑市"
"1511","410185","登封市"
"1512","410200","开封市"
"1513","410202","龙亭区"
"1514","410203","顺河回族区"
"1515","410204","鼓楼区"
"1516","410205","禹王台区"
"1517","410212","祥符区"
"1518","410221","杞县"
"1519","410222","通许县"
"1520","410223","尉氏县"
"1521","410225","兰考县"
"1522","410300","洛阳市"
"1523","410302","老城区"
"1524","410303","西工区"
"1525","410304","瀍河回族区"
"1526","410305","涧西区"
"1527","410306","吉利区"
"1528","410311","洛龙区"
"1529","410322","孟津县"
"1530","410323","新安县"
"1531","410324","栾川县"
"1532","410325","嵩县"
"1533","410326","汝阳县"
"1534","410327","宜阳县"
"1535","410328","洛宁县"
"1536","410329","伊川县"
"1537","410381","偃师市"
"1538","410400","平顶山市"
"1539","410402","新华区"
"1540","410403","卫东区"
"1541","410404","石龙区"
"1542","410411","湛河区"
"1543","410421","宝丰县"
"1544","410422","叶县"
"1545","410423","鲁山县"
"1546","410425","郏县"
"1547","410481","舞钢市"
"1548","410482","汝州市"
"1549","410500","安阳市"
"1550","410502","文峰区"
"1551","410503","北关区"
"1552","410505","殷都区"
"1553","410506","龙安区"
"1554","410522","安阳县"
"1555","410523","汤阴县"
"1556","410526","滑县"
"1557","410527","内黄县"
"1558","410581","林州市"
"1559","410600","鹤壁市"
"1560","410602","鹤山区"
"1561","410603","山城区"
"1562","410611","淇滨区"
"1563","410621","浚县"
"1564","410622","淇县"
"1565","410700","新乡市"
"1566","410702","红旗区"
"1567","410703","卫滨区"
"1568","410704","凤泉区"
"1569","410711","牧野区"
"1570","410721","新乡县"
"1571","410724","获嘉县"
"1572","410725","原阳县"
"1573","410726","延津县"
"1574","410727","封丘县"
"1575","410728","长垣县"
"1576","410781","卫辉市"
"1577","410782","辉县市"
"1578","410800","焦作市"
"1579","410802","解放区"
"1580","410803","中站区"
"1581","410804","马村区"
"1582","410811","山阳区"
"1583","410821","修武县"
"1584","410822","博爱县"
"1585","410823","武陟县"
"1586","410825","温县"
"1587","410882","沁阳市"
"1588","410883","孟州市"
"1589","410900","濮阳市"
"1590","410902","华龙区"
"1591","410922","清丰县"
"1592","410923","南乐县"
"1593","410926","范县"
"1594","410927","台前县"
"1595","410928","濮阳县"
"1596","411000","许昌市"
"1597","411002","魏都区"
"1598","411003","建安区"
"1599","411024","鄢陵县"
"1600","411025","襄城县"
"1601","411081","禹州市"
"1602","411082","长葛市"
"1603","411100","漯河市"
"1604","411102","源汇区"
"1605","411103","郾城区"
"1606","411104","召陵区"
"1607","411121","舞阳县"
"1608","411122","临颍县"
"1609","411200","三门峡市"
"1610","411202","湖滨区"
"1611","411203","陕州区"
"1612","411221","渑池县"
"1613","411224","卢氏县"
"1614","411281","义马市"
"1615","411282","灵宝市"
"1616","411300","南阳市"
"1617","411302","宛城区"
"1618","411303","卧龙区"
"1619","411321","南召县"
"1620","411322","方城县"
"1621","411323","西峡县"
"1622","411324","镇平县"
"1623","411325","内乡县"
"1624","411326","淅川县"
"1625","411327","社旗县"
"1626","411328","唐河县"
"1627","411329","新野县"
"1628","411330","桐柏县"
"1629","411381","邓州市"
"1630","411400","商丘市"
"1631","411402","梁园区"
"1632","411403","睢阳区"
"1633","411421","民权县"
"1634","411422","睢县"
"1635","411423","宁陵县"
"1636","411424","柘城县"
"1637","411425","虞城县"
"1638","411426","夏邑县"
"1639","411481","永城市"
"1640","411500","信阳市"
"1641","411502","浉河区"
"1642","411503","平桥区"
"1643","411521","罗山县"
"1644","411522","光山县"
"1645","411523","新县"
"1646","411524","商城县"
"1647","411525","固始县"
"1648","411526","潢川县"
"1649","411527","淮滨县"
"1650","411528","息县"
"1651","411600","周口市"
"1652","411602","川汇区"
"1653","411621","扶沟县"
"1654","411622","西华县"
"1655","411623","商水县"
"1656","411624","沈丘县"
"1657","411625","郸城县"
"1658","411626","淮阳县"
"1659","411627","太康县"
"1660","411628","鹿邑县"
"1661","411681","项城市"
"1662","411700","驻马店市"
"1663","411702","驿城区"
"1664","411721","西平县"
"1665","411722","上蔡县"
"1666","411723","平舆县"
"1667","411724","正阳县"
"1668","411725","确山县"
"1669","411726","泌阳县"
"1670","411727","汝南县"
"1671","411728","遂平县"
"1672","411729","新蔡县"
"1673","419001","济源市"
"1674","420000","湖北省"
"1675","420100","武汉市"
"1676","420102","江岸区"
"1677","420103","江汉区"
"1678","420104","硚口区"
"1679","420105","汉阳区"
"1680","420106","武昌区"
"1681","420107","青山区"
"1682","420111","洪山区"
"1683","420112","东西湖区"
"1684","420113","汉南区"
"1685","420114","蔡甸区"
"1686","420115","江夏区"
"1687","420116","黄陂区"
"1688","420117","新洲区"
"1689","420200","黄石市"
"1690","420202","黄石港区"
"1691","420203","西塞山区"
"1692","420204","下陆区"
"1693","420205","铁山区"
"1694","420222","阳新县"
"1695","420281","大冶市"
"1696","420300","十堰市"
"1697","420302","茅箭区"
"1698","420303","张湾区"
"1699","420304","郧阳区"
"1700","420322","郧西县"
"1701","420323","竹山县"
"1702","420324","竹溪县"
"1703","420325","房县"
"1704","420381","丹江口市"
"1705","420500","宜昌市"
"1706","420502","西陵区"
"1707","420503","伍家岗区"
"1708","420504","点军区"
"1709","420505","猇亭区"
"1710","420506","夷陵区"
"1711","420525","远安县"
"1712","420526","兴山县"
"1713","420527","秭归县"
"1714","420528","长阳土家族自治县"
"1715","420529","五峰土家族自治县"
"1716","420581","宜都市"
"1717","420582","当阳市"
"1718","420583","枝江市"
"1719","420600","襄阳市"
"1720","420602","襄城区"
"1721","420606","樊城区"
"1722","420607","襄州区"
"1723","420624","南漳县"
"1724","420625","谷城县"
"1725","420626","保康县"
"1726","420682","老河口市"
"1727","420683","枣阳市"
"1728","420684","宜城市"
"1729","420700","鄂州市"
"1730","420702","梁子湖区"
"1731","420703","华容区"
"1732","420704","鄂城区"
"1733","420800","荆门市"
"1734","420802","东宝区"
"1735","420804","掇刀区"
"1736","420822","沙洋县"
"1737","420881","钟祥市"
"1738","420882","京山市"
"1739","420900","孝感市"
"1740","420902","孝南区"
"1741","420921","孝昌县"
"1742","420922","大悟县"
"1743","420923","云梦县"
"1744","420981","应城市"
"1745","420982","安陆市"
"1746","420984","汉川市"
"1747","421000","荆州市"
"1748","421002","沙市区"
"1749","421003","荆州区"
"1750","421022","公安县"
"1751","421023","监利县"
"1752","421024","江陵县"
"1753","421081","石首市"
"1754","421083","洪湖市"
"1755","421087","松滋市"
"1756","421100","黄冈市"
"1757","421102","黄州区"
"1758","421121","团风县"
"1759","421122","红安县"
"1760","421123","罗田县"
"1761","421124","英山县"
"1762","421125","浠水县"
"1763","421126","蕲春县"
"1764","421127","黄梅县"
"1765","421181","麻城市"
"1766","421182","武穴市"
"1767","421200","咸宁市"
"1768","421202","咸安区"
"1769","421221","嘉鱼县"
"1770","421222","通城县"
"1771","421223","崇阳县"
"1772","421224","通山县"
"1773","421281","赤壁市"
"1774","421300","随州市"
"1775","421303","曾都区"
"1776","421321","随县"
"1777","421381","广水市"
"1778","422800","恩施土家族苗族自治州"
"1779","422801","恩施市"
"1780","422802","利川市"
"1781","422822","建始县"
"1782","422823","巴东县"
"1783","422825","宣恩县"
"1784","422826","咸丰县"
"1785","422827","来凤县"
"1786","422828","鹤峰县"
"1787","429004","仙桃市"
"1788","429005","潜江市"
"1789","429006","天门市"
"1790","429021","神农架林区"
"1791","430000","湖南省"
"1792","430100","长沙市"
"1793","430102","芙蓉区"
"1794","430103","天心区"
"1795","430104","岳麓区"
"1796","430105","开福区"
"1797","430111","雨花区"
"1798","430112","望城区"
"1799","430121","长沙县"
"1800","430181","浏阳市"
"1801","430182","宁乡市"
"1802","430200","株洲市"
"1803","430202","荷塘区"
"1804","430203","芦淞区"
"1805","430204","石峰区"
"1806","430211","天元区"
"1807","430212","渌口区"
"1808","430223","攸县"
"1809","430224","茶陵县"
"1810","430225","炎陵县"
"1811","430281","醴陵市"
"1812","430300","湘潭市"
"1813","430302","雨湖区"
"1814","430304","岳塘区"
"1815","430321","湘潭县"
"1816","430381","湘乡市"
"1817","430382","韶山市"
"1818","430400","衡阳市"
"1819","430405","珠晖区"
"1820","430406","雁峰区"
"1821","430407","石鼓区"
"1822","430408","蒸湘区"
"1823","430412","南岳区"
"1824","430421","衡阳县"
"1825","430422","衡南县"
"1826","430423","衡山县"
"1827","430424","衡东县"
"1828","430426","祁东县"
"1829","430481","耒阳市"
"1830","430482","常宁市"
"1831","430500","邵阳市"
"1832","430502","双清区"
"1833","430503","大祥区"
"1834","430511","北塔区"
"1835","430521","邵东县"
"1836","430522","新邵县"
"1837","430523","邵阳县"
"1838","430524","隆回县"
"1839","430525","洞口县"
"1840","430527","绥宁县"
"1841","430528","新宁县"
"1842","430529","城步苗族自治县"
"1843","430581","武冈市"
"1844","430600","岳阳市"
"1845","430602","岳阳楼区"
"1846","430603","云溪区"
"1847","430611","君山区"
"1848","430621","岳阳县"
"1849","430623","华容县"
"1850","430624","湘阴县"
"1851","430626","平江县"
"1852","430681","汨罗市"
"1853","430682","临湘市"
"1854","430700","常德市"
"1855","430702","武陵区"
"1856","430703","鼎城区"
"1857","430721","安乡县"
"1858","430722","汉寿县"
"1859","430723","澧县"
"1860","430724","临澧县"
"1861","430725","桃源县"
"1862","430726","石门县"
"1863","430781","津市市"
"1864","430800","张家界市"
"1865","430802","永定区"
"1866","430811","武陵源区"
"1867","430821","慈利县"
"1868","430822","桑植县"
"1869","430900","益阳市"
"1870","430902","资阳区"
"1871","430903","赫山区"
"1872","430921","南县"
"1873","430922","桃江县"
"1874","430923","安化县"
"1875","430981","沅江市"
"1876","431000","郴州市"
"1877","431002","北湖区"
"1878","431003","苏仙区"
"1879","431021","桂阳县"
"1880","431022","宜章县"
"1881","431023","永兴县"
"1882","431024","嘉禾县"
"1883","431025","临武县"
"1884","431026","汝城县"
"1885","431027","桂东县"
"1886","431028","安仁县"
"1887","431081","资兴市"
"1888","431100","永州市"
"1889","431102","零陵区"
"1890","431103","冷水滩区"
"1891","431121","祁阳县"
"1892","431122","东安县"
"1893","431123","双牌县"
"1894","431124","道县"
"1895","431125","江永县"
"1896","431126","宁远县"
"1897","431127","蓝山县"
"1898","431128","新田县"
"1899","431129","江华瑶族自治县"
"1900","431200","怀化市"
"1901","431202","鹤城区"
"1902","431221","中方县"
"1903","431222","沅陵县"
"1904","431223","辰溪县"
"1905","431224","溆浦县"
"1906","431225","会同县"
"1907","431226","麻阳苗族自治县"
"1908","431227","新晃侗族自治县"
"1909","431228","芷江侗族自治县"
"1910","431229","靖州苗族侗族自治县"
"1911","431230","通道侗族自治县"
"1912","431281","洪江市"
"1913","431300","娄底市"
"1914","431302","娄星区"
"1915","431321","双峰县"
"1916","431322","新化县"
"1917","431381","冷水江市"
"1918","431382","涟源市"
"1919","433100","湘西土家族苗族自治州"
"1920","433101","吉首市"
"1921","433122","泸溪县"
"1922","433123","凤凰县"
"1923","433124","花垣县"
"1924","433125","保靖县"
"1925","433126","古丈县"
"1926","433127","永顺县"
"1927","433130","龙山县"
"1928","440000","广东省"
"1929","440100","广州市"
"1930","440103","荔湾区"
"1931","440104","越秀区"
"1932","440105","海珠区"
"1933","440106","天河区"
"1934","440111","白云区"
"1935","440112","黄埔区"
"1936","440113","番禺区"
"1937","440114","花都区"
"1938","440115","南沙区"
"1939","440117","从化区"
"1940","440118","增城区"
"1941","440200","韶关市"
"1942","440203","武江区"
"1943","440204","浈江区"
"1944","440205","曲江区"
"1945","440222","始兴县"
"1946","440224","仁化县"
"1947","440229","翁源县"
"1948","440232","乳源瑶族自治县"
"1949","440233","新丰县"
"1950","440281","乐昌市"
"1951","440282","南雄市"
"1952","440300","深圳市"
"1953","440303","罗湖区"
"1954","440304","福田区"
"1955","440305","南山区"
"1956","440306","宝安区"
"1957","440307","龙岗区"
"1958","440308","盐田区"
"1959","440309","龙华区"
"1960","440310","坪山区"
"1961","440311","光明区"
"1962","440400","珠海市"
"1963","440402","香洲区"
"1964","440403","斗门区"
"1965","440404","金湾区"
"1966","440500","汕头市"
"1967","440507","龙湖区"
"1968","440511","金平区"
"1969","440512","濠江区"
"1970","440513","潮阳区"
"1971","440514","潮南区"
"1972","440515","澄海区"
"1973","440523","南澳县"
"1974","440600","佛山市"
"1975","440604","禅城区"
"1976","440605","南海区"
"1977","440606","顺德区"
"1978","440607","三水区"
"1979","440608","高明区"
"1980","440700","江门市"
"1981","440703","蓬江区"
"1982","440704","江海区"
"1983","440705","新会区"
"1984","440781","台山市"
"1985","440783","开平市"
"1986","440784","鹤山市"
"1987","440785","恩平市"
"1988","440800","湛江市"
"1989","440802","赤坎区"
"1990","440803","霞山区"
"1991","440804","坡头区"
"1992","440811","麻章区"
"1993","440823","遂溪县"
"1994","440825","徐闻县"
"1995","440881","廉江市"
"1996","440882","雷州市"
"1997","440883","吴川市"
"1998","440900","茂名市"
"1999","440902","茂南区"
"2000","440904","电白区"
"2001","440981","高州市"
"2002","440982","化州市"
"2003","440983","信宜市"
"2004","441200","肇庆市"
"2005","441202","端州区"
"2006","441203","鼎湖区"
"2007","441204","高要区"
"2008","441223","广宁县"
"2009","441224","怀集县"
"2010","441225","封开县"
"2011","441226","德庆县"
"2012","441284","四会市"
"2013","441300","惠州市"
"2014","441302","惠城区"
"2015","441303","惠阳区"
"2016","441322","博罗县"
"2017","441323","惠东县"
"2018","441324","龙门县"
"2019","441400","梅州市"
"2020","441402","梅江区"
"2021","441403","梅县区"
"2022","441422","大埔县"
"2023","441423","丰顺县"
"2024","441424","五华县"
"2025","441426","平远县"
"2026","441427","蕉岭县"
"2027","441481","兴宁市"
"2028","441500","汕尾市"
"2029","441502","城区"
"2030","441521","海丰县"
"2031","441523","陆河县"
"2032","441581","陆丰市"
"2033","441600","河源市"
"2034","441602","源城区"
"2035","441621","紫金县"
"2036","441622","龙川县"
"2037","441623","连平县"
"2038","441624","和平县"
"2039","441625","东源县"
"2040","441700","阳江市"
"2041","441702","江城区"
"2042","441704","阳东区"
"2043","441721","阳西县"
"2044","441781","阳春市"
"2045","441800","清远市"
"2046","441802","清城区"
"2047","441803","清新区"
"2048","441821","佛冈县"
"2049","441823","阳山县"
"2050","441825","连山壮族瑶族自治县"
"2051","441826","连南瑶族自治县"
"2052","441881","英德市"
"2053","441882","连州市"
"2054","441900","东莞市"
"2055","442000","中山市"
"2056","445100","潮州市"
"2057","445102","湘桥区"
"2058","445103","潮安区"
"2059","445122","饶平县"
"2060","445200","揭阳市"
"2061","445202","榕城区"
"2062","445203","揭东区"
"2063","445222","揭西县"
"2064","445224","惠来县"
"2065","445281","普宁市"
"2066","445300","云浮市"
"2067","445302","云城区"
"2068","445303","云安区"
"2069","445321","新兴县"
"2070","445322","郁南县"
"2071","445381","罗定市"
"2072","450000","广西壮族自治区"
"2073","450100","南宁市"
"2074","450102","兴宁区"
"2075","450103","青秀区"
"2076","450105","江南区"
"2077","450107","西乡塘区"
"2078","450108","良庆区"
"2079","450109","邕宁区"
"2080","450110","武鸣区"
"2081","450123","隆安县"
"2082","450124","马山县"
"2083","450125","上林县"
"2084","450126","宾阳县"
"2085","450127","横县"
"2086","450200","柳州市"
"2087","450202","城中区"
"2088","450203","鱼峰区"
"2089","450204","柳南区"
"2090","450205","柳北区"
"2091","450206","柳江区"
"2092","450222","柳城县"
"2093","450223","鹿寨县"
"2094","450224","融安县"
"2095","450225","融水苗族自治县"
"2096","450226","三江侗族自治县"
"2097","450300","桂林市"
"2098","450302","秀峰区"
"2099","450303","叠彩区"
"2100","450304","象山区"
"2101","450305","七星区"
"2102","450311","雁山区"
"2103","450312","临桂区"
"2104","450321","阳朔县"
"2105","450323","灵川县"
"2106","450324","全州县"
"2107","450325","兴安县"
"2108","450326","永福县"
"2109","450327","灌阳县"
"2110","450328","龙胜各族自治县"
"2111","450329","资源县"
"2112","450330","平乐县"
"2113","450381","荔浦市"
"2114","450332","恭城瑶族自治县"
"2115","450400","梧州市"
"2116","450403","万秀区"
"2117","450405","长洲区"
"2118","450406","龙圩区"
"2119","450421","苍梧县"
"2120","450422","藤县"
"2121","450423","蒙山县"
"2122","450481","岑溪市"
"2123","450500","北海市"
"2124","450502","海城区"
"2125","450503","银海区"
"2126","450512","铁山港区"
"2127","450521","合浦县"
"2128","450600","防城港市"
"2129","450602","港口区"
"2130","450603","防城区"
"2131","450621","上思县"
"2132","450681","东兴市"
"2133","450700","钦州市"
"2134","450702","钦南区"
"2135","450703","钦北区"
"2136","450721","灵山县"
"2137","450722","浦北县"
"2138","450800","贵港市"
"2139","450802","港北区"
"2140","450803","港南区"
"2141","450804","覃塘区"
"2142","450821","平南县"
"2143","450881","桂平市"
"2144","450900","玉林市"
"2145","450902","玉州区"
"2146","450903","福绵区"
"2147","450921","容县"
"2148","450922","陆川县"
"2149","450923","博白县"
"2150","450924","兴业县"
"2151","450981","北流市"
"2152","451000","百色市"
"2153","451002","右江区"
"2154","451021","田阳县"
"2155","451022","田东县"
"2156","451023","平果县"
"2157","451024","德保县"
"2158","451026","那坡县"
"2159","451027","凌云县"
"2160","451028","乐业县"
"2161","451029","田林县"
"2162","451030","西林县"
"2163","451031","隆林各族自治县"
"2164","451081","靖西市"
"2165","451100","贺州市"
"2166","451102","八步区"
"2167","451103","平桂区"
"2168","451121","昭平县"
"2169","451122","钟山县"
"2170","451123","富川瑶族自治县"
"2171","451200","河池市"
"2172","451202","金城江区"
"2173","451203","宜州区"
"2174","451221","南丹县"
"2175","451222","天峨县"
"2176","451223","凤山县"
"2177","451224","东兰县"
"2178","451225","罗城仫佬族自治县"
"2179","451226","环江毛南族自治县"
"2180","451227","巴马瑶族自治县"
"2181","451228","都安瑶族自治县"
"2182","451229","大化瑶族自治县"
"2183","451300","来宾市"
"2184","451302","兴宾区"
"2185","451321","忻城县"
"2186","451322","象州县"
"2187","451323","武宣县"
